result,Draw_odd,odd_dif,ovr_dif,att_dif,mid_dif,defe_dif,rank_dif,points_dif
draw,3.65,1.63,-0.5300000000000011,-0.5300000000000011,1.7999999999999972,0.5999999999999943,4.0,-78.0
lose,3.12,1.44,4.5,5.5,6.439999999999998,6.439999999999998,-5.0,17.0
lose,3.75,7.67,-9.939999999999998,-9.329999999999998,-10.439999999999998,-8.439999999999998,51.0,-185.0
win,3.33,-2.16,2.4200000000000017,4.849999999999994,1.9399999999999977,0.75,-8.0,153.0
win,5.53,-8.95,8.530000000000001,7.739999999999995,6.049999999999997,7.469999999999999,-16.0,352.0
lose,3.27,-1.9899999999999998,4.409999999999997,6.239999999999995,4.299999999999997,4.849999999999994,-13.0,300.0
lose,3.22,-0.8600000000000003,-1.2999999999999972,2.299999999999997,-2.0600000000000023,-1.75,2.0,-91.0
draw,5.27,-9.99,11.86,13.239999999999995,9.879999999999995,10.14,-18.0,389.0
win,8.65,-19.38,7.530000000000001,3.739999999999995,8.049999999999997,7.469999999999999,-30.0,524.0
win,3.69,-4.49,5.590000000000003,7.459999999999994,4.8799999999999955,4.469999999999999,-9.0,135.0
win,4.08,-8.02,5.590000000000003,7.459999999999994,4.8799999999999955,4.469999999999999,-1.0,5.0
win,4.38,-7.23,5.030000000000001,6.239999999999995,9.549999999999997,4.469999999999999,-14.0,126.0
win,3.85,-6.05,11.030000000000001,12.83999999999999,10.849999999999994,10.670000000000002,-44.0,448.0
win,4.17,-4.720000000000001,5.590000000000003,9.86,5.239999999999995,3.030000000000001,-5.0,138.0
win,3.15,-0.2999999999999998,-3.8299999999999983,-3.4399999999999977,-5.890000000000001,-6.719999999999999,33.0,-104.0
lose,6.55,12.0,-8.829999999999998,-9.909999999999997,-9.180000000000007,-9.599999999999994,49.0,-535.0
lose,3.51,0.41999999999999993,0.5700000000000074,-1.539999999999992,0.4099999999999966,-0.21999999999999886,27.0,-365.0
win,3.55,2.4,-5.5,-7.109999999999999,-6.219999999999999,-5.049999999999997,2.0,-59.0
lose,5.22,6.180000000000001,-12.439999999999998,-11.5,-13.329999999999998,-13.549999999999997,57.0,-936.0
win,5.26,-8.82,3.1099999999999994,2.8900000000000006,1.1099999999999994,2.719999999999999,-15.0,306.0
win,3.79,-1.0500000000000003,-2.3299999999999983,-3.6099999999999994,-2.450000000000003,-2.3400000000000034,-10.0,278.0
win,4.72,-7.51,4.109999999999999,4.890000000000001,2.1099999999999994,2.719999999999999,-52.0,727.0
win,6.75,-16.41,12.11,11.89,9.11,10.719999999999999,-50.0,689.0
win,3.34,-1.21,2.5799999999999983,2.3599999999999994,2.9099999999999966,3.319999999999993,-11.0,228.0
win,5.15,-10.45,9.11,10.39,9.11,7.719999999999999,-22.0,410.0
win,3.39,-1.9300000000000002,5.719999999999999,5.890000000000001,5.439999999999998,6.219999999999999,-3.0,79.0
win,3.53,-0.98,-1.0,-4.0,2.0,0.0,-14.0,172.0
win,5.0,-9.8,10.5,11.61,10.11,12.939999999999998,-47.0,229.0
lose,3.43,-1.6100000000000003,2.5600000000000023,3.280000000000001,2.1099999999999994,3.5,-3.0,158.0
win,9.35,-19.68,8.36,8.61,8.409999999999997,9.469999999999999,-40.0,486.0
draw,4.42,-4.64,6.070000000000007,5.969999999999999,4.219999999999999,8.719999999999999,-5.0,97.0
win,3.92,-5.15,6.070000000000007,5.969999999999999,4.219999999999999,8.719999999999999,-13.0,613.0
win,3.75,-2.9299999999999997,4.769999999999996,3.969999999999999,3.6200000000000045,6.319999999999993,6.0,-98.0
win,6.69,-17.59,9.670000000000002,10.170000000000002,8.219999999999999,8.219999999999999,-24.0,652.0
win,5.16,-9.94,4.549999999999997,4.670000000000002,4.469999999999999,7.599999999999994,-6.0,131.0
win,3.5,-6.6,4.549999999999997,4.670000000000002,4.469999999999999,7.599999999999994,-19.0,138.0
lose,3.25,-3.34,-0.6099999999999994,-0.10999999999999943,-1.3400000000000034,0.5,-4.0,71.0
lose,3.19,-0.18000000000000016,-1.1599999999999966,0.730000000000004,-1.8900000000000006,1.0,8.0,-216.0
win,5.16,-8.99,6.670000000000002,3.6700000000000017,6.719999999999999,8.719999999999999,-49.0,231.0
win,3.44,-3.6000000000000005,6.670000000000002,5.570000000000007,5.420000000000002,8.420000000000002,-14.0,703.0
win,4.38,-6.08,5.730000000000004,5.890000000000001,5.049999999999997,7.219999999999999,-14.0,451.0
draw,5.33,-8.01,5.730000000000004,5.890000000000001,5.049999999999997,7.219999999999999,-11.0,210.0
lose,3.7,-1.0899999999999999,1.6700000000000017,1.7000000000000028,0.9299999999999926,3.3400000000000034,1.0,-4.0
win,9.09,-27.189999999999998,17.67,17.17,17.22,17.22,-84.0,1190.0
draw,4.38,-6.81,5.730000000000004,8.290000000000006,5.409999999999997,5.780000000000001,-6.0,293.0
lose,3.9,3.71,-3.8100000000000023,-3.9399999999999977,-3.9399999999999977,-1.8700000000000045,34.0,-355.0
lose,3.17,0.3500000000000001,-2.469999999999999,-0.5499999999999972,-4.25,-2.75,-17.0,87.0
lose,3.73,3.5999999999999996,-6.689999999999998,-6.909999999999997,-7.480000000000004,-6.1299999999999955,8.0,-374.0
win,4.44,-7.32,4.429999999999993,5.640000000000001,5.890000000000001,4.219999999999999,-43.0,434.0
lose,4.15,5.43,-8.010000000000005,-5.859999999999999,-7.439999999999998,-9.329999999999998,14.0,-672.0
win,3.14,-1.44,-0.3400000000000034,2.3200000000000074,1.1899999999999977,-2.9399999999999977,-3.0,31.0
draw,3.12,1.8899999999999997,-4.539999999999992,-4.299999999999997,-3.960000000000008,-5.159999999999997,-2.0,31.0
win,3.25,-3.2299999999999995,2.780000000000001,4.079999999999998,3.4799999999999898,0.7800000000000011,-8.0,145.0
win,3.5,-1.69,1.9000000000000057,1.6000000000000085,1.7999999999999972,2.1000000000000085,-13.0,288.0
lose,3.33,-3.25,1.9000000000000057,4.200000000000003,0.5999999999999943,-0.09999999999999432,-44.0,480.0
win,3.33,-1.56,-0.47999999999998977,-1.4899999999999949,2.1599999999999966,-1.0999999999999943,-2.0,68.0
draw,3.94,2.51,-9.439999999999998,-10.5,-8.560000000000002,-7.060000000000002,18.0,-298.0
draw,3.07,-0.3200000000000003,-2.1200000000000045,-2.1200000000000045,-1.1200000000000045,-1.1200000000000045,19.0,-312.0
lose,3.3,2.84,-2.780000000000001,-4.890000000000001,-0.39000000000000057,1.6700000000000017,-1.0,5.0
lose,3.38,3.4099999999999997,-4.670000000000002,-5.670000000000002,-4.329999999999998,-0.3299999999999983,-10.0,75.0
draw,3.2,-0.7200000000000002,5.950000000000003,6.939999999999998,5.640000000000001,5.340000000000003,-28.0,91.0
draw,3.24,-2.8200000000000003,1.3400000000000034,3.3900000000000006,-0.3100000000000023,-0.8799999999999955,5.0,-51.0
win,2.99,1.6300000000000003,-4.319999999999993,-5.0,-4.810000000000002,-6.439999999999998,2.0,1.0
lose,3.46,0.029999999999999805,1.1800000000000068,1.2199999999999989,0.5799999999999983,-0.37999999999999545,-5.0,79.0
win,3.75,-4.3500000000000005,0.6200000000000045,0.0,5.25,-0.37999999999999545,-34.0,397.0
lose,3.3,-3.3899999999999997,0.12999999999999545,-4.700000000000003,-0.030000000000001137,0.769999999999996,-48.0,188.0
lose,3.15,2.0,-6.52000000000001,-7.439999999999998,-7.180000000000007,-7.38000000000001,-10.0,55.0
draw,3.4,-2.6500000000000004,4.609999999999999,3.549999999999997,5.950000000000003,6.219999999999999,-26.0,336.0
draw,2.74,3.29,-6.5,-8.170000000000002,-5.5,-6.219999999999999,3.0,-84.0
lose,3.22,-1.1099999999999999,0.7800000000000011,0.10999999999999943,0.060000000000002274,-0.5,-15.0,98.0
win,3.1,-1.7000000000000002,-1.1200000000000045,-1.4399999999999977,-2.0600000000000023,-5.060000000000002,16.0,-53.0
draw,4.12,3.8,-11.400000000000006,-11.719999999999999,-11.620000000000005,-12.780000000000001,3.0,-41.0
lose,4.1,6.720000000000001,-7.679999999999993,-9.689999999999998,-4.840000000000003,-8.599999999999994,10.0,-110.0
draw,5.52,-13.67,5.439999999999998,6.5,3.5600000000000023,5.060000000000002,-17.0,292.0
lose,2.84,-1.0700000000000003,2.3299999999999983,3.6099999999999994,2.450000000000003,2.3400000000000034,10.0,-278.0
win,3.79,-5.56,10.560000000000002,11.939999999999998,10.620000000000005,12.120000000000005,-28.0,110.0
lose,2.98,-0.6699999999999999,-0.21000000000000796,1.2600000000000051,-0.09000000000000341,-0.5900000000000034,6.0,-79.0
win,6.33,-16.89,14.439999999999998,15.5,11.560000000000002,13.060000000000002,-40.0,411.0
win,3.36,-4.33,8.439999999999998,8.420000000000002,8.710000000000008,9.14,-21.0,85.0
draw,2.97,-1.5900000000000003,0.5,1.1700000000000017,0.12000000000000455,0.6200000000000045,-1.0,4.0
win,5.5,-13.870000000000001,21.439999999999998,16.5,22.560000000000002,24.060000000000002,-41.0,149.0
draw,4.04,-5.37,8.049999999999997,9.5,7.890000000000001,8.560000000000002,-5.0,113.0
win,3.09,-0.94,0.75,-1.4599999999999937,1.5100000000000051,2.25,5.0,-165.0
win,7.16,-9.66,11.11,11.719999999999999,11.450000000000003,12.439999999999998,-29.0,420.0
win,3.12,-0.4700000000000002,3.1700000000000017,3.3900000000000006,3.450000000000003,3.0,4.0,-142.0
win,3.08,-2.1,5.159999999999997,4.780000000000001,5.810000000000002,7.099999999999994,-8.0,135.0
lose,3.12,0.1299999999999999,-0.5499999999999972,0.8400000000000034,-0.5499999999999972,0.5,18.0,-425.0
win,5.87,-10.58,14.780000000000001,15.280000000000001,12.560000000000002,14.219999999999999,-22.0,201.0
lose,3.12,-1.7400000000000002,6.340000000000003,6.0,6.390000000000001,6.719999999999999,-10.0,170.0
win,4.61,-7.220000000000001,5.780000000000001,4.780000000000001,11.060000000000002,6.719999999999999,-17.0,192.0
win,3.89,-4.949999999999999,11.680000000000007,10.180000000000007,11.86,12.219999999999999,-2.0,55.0
draw,3.5,-5.5600000000000005,11.780000000000001,11.379999999999995,12.36,12.920000000000002,-24.0,88.0
draw,3.25,-3.7500000000000004,6.340000000000003,8.400000000000006,6.75,5.280000000000001,-30.0,113.0
win,5.57,-8.879999999999999,6.829999999999998,5.439999999999998,5.109999999999999,5.219999999999999,-24.0,526.0
win,3.28,-1.0700000000000003,1.2999999999999972,-2.299999999999997,2.0600000000000023,1.75,-1.0,67.0
draw,3.0,-0.3400000000000003,1.2999999999999972,-2.299999999999997,2.0600000000000023,1.75,12.0,-65.0
win,3.9,-5.72,11.659999999999997,10.879999999999995,12.0,11.939999999999998,-15.0,316.0
win,4.94,-10.1,10.829999999999998,9.439999999999998,10.11,7.219999999999999,-5.0,7.0
win,3.03,0.28000000000000025,1.3900000000000006,-1.0600000000000023,1.5499999999999972,0.1599999999999966,-3.0,97.0
draw,5.61,-7.82,7.829999999999998,2.9399999999999977,8.61,7.719999999999999,-22.0,467.0
lose,2.88,-0.8300000000000001,1.1799999999999926,0.20000000000000284,1.4599999999999937,-0.4300000000000068,4.0,-34.0
lose,4.5,-5.99,6.890000000000001,5.159999999999997,6.939999999999998,6.219999999999999,-15.0,570.0
win,3.53,-1.6600000000000001,1.8900000000000006,0.10999999999999943,1.6700000000000017,0.7800000000000011,-3.0,146.0
win,3.3,-2.44,1.8900000000000006,0.10999999999999943,1.6700000000000017,0.7800000000000011,6.0,-46.0
lose,3.73,-4.1,6.159999999999997,3.769999999999996,5.780000000000001,6.890000000000001,-13.0,257.0
lose,3.32,0.16999999999999993,-0.7800000000000011,-0.6200000000000045,-1.3299999999999983,-1.6099999999999994,5.0,-454.0
win,4.63,-6.18,8.069999999999993,4.969999999999999,8.349999999999994,7.039999999999992,-17.0,602.0
win,3.46,-4.0,8.069999999999993,4.969999999999999,8.349999999999994,7.039999999999992,2.0,-24.0
draw,3.14,-0.9300000000000002,3.8299999999999983,7.939999999999998,3.3900000000000006,4.219999999999999,13.0,-34.0
lose,4.23,6.09,-7.829999999999998,-2.9399999999999977,-8.61,-7.719999999999999,28.0,-350.0
lose,3.4,-0.5500000000000003,1.6099999999999994,5.5,0.8299999999999983,1.0,10.0,-168.0
win,3.25,-0.5499999999999998,1.6099999999999994,5.5,0.8299999999999983,1.0,42.0,-159.0
lose,4.09,5.609999999999999,-7.409999999999997,-9.61999999999999,-6.929999999999993,-4.349999999999994,5.0,-52.0
win,3.57,2.0100000000000002,-0.8799999999999955,-2.4799999999999898,-1.6799999999999926,1.3200000000000074,-5.0,143.0
win,3.18,1.7000000000000002,-2.3799999999999955,-3.3799999999999955,2.6200000000000045,0.12000000000000455,-9.0,74.0
lose,3.47,4.0,-8.099999999999994,-9.200000000000003,-7.0,-6.0,22.0,-196.0
lose,4.11,4.1,-3.3799999999999955,-3.5600000000000023,-0.9399999999999977,-1.4399999999999977,19.0,-160.0
lose,4.47,5.52,-8.439999999999998,-6.8799999999999955,-5.810000000000002,-8.939999999999998,34.0,-421.0
lose,3.94,2.4699999999999998,-7.450000000000003,-7.0,-5.579999999999998,-5.290000000000006,5.0,-89.0
draw,3.1,-0.20000000000000018,3.0,8.0,2.0,0.0,-42.0,135.0
draw,3.5,2.9699999999999998,-2.5,2.5,1.5,-3.0,-4.0,26.0
draw,4.06,4.630000000000001,-6.939999999999998,-1.3299999999999983,-8.439999999999998,-8.439999999999998,29.0,-561.0
lose,6.79,18.310000000000002,-9.61,-2.0600000000000023,-11.439999999999998,-10.829999999999998,26.0,-434.0
win,3.7,-5.6000000000000005,10.480000000000004,10.679999999999993,10.540000000000006,12.370000000000005,-36.0,131.0
lose,4.03,-4.9399999999999995,9.650000000000006,9.239999999999995,8.650000000000006,7.650000000000006,-24.0,377.0
draw,2.79,-0.56,-0.6299999999999955,-1.0400000000000063,-0.9099999999999966,-0.06999999999999318,7.0,-27.0
win,3.3,-5.0,6.650000000000006,2.739999999999995,7.150000000000006,8.150000000000006,-38.0,133.0
draw,5.85,-14.420000000000002,17.450000000000003,15.769999999999996,20.050000000000004,17.980000000000004,-78.0,809.0
draw,3.02,-1.71,8.650000000000006,7.159999999999997,8.800000000000011,9.730000000000004,-25.0,403.0
win,3.38,-5.28,7.650000000000006,7.569999999999993,7.820000000000007,12.150000000000006,-28.0,112.0
lose,3.46,-0.22999999999999998,4.27000000000001,1.5499999999999972,6.210000000000008,4.650000000000006,1.0,-12.0
win,3.29,-0.009999999999999787,0.0,2.5999999999999943,-1.2000000000000028,-2.200000000000003,-30.0,271.0
draw,3.15,1.7200000000000002,-5.939999999999998,-4.730000000000004,-5.640000000000001,-6.640000000000001,11.0,-311.0
win,3.2,-0.8999999999999999,-1.6700000000000017,-1.0700000000000074,-1.5300000000000011,-0.5300000000000011,-5.0,14.0
lose,5.25,10.79,-6.670000000000002,-8.170000000000002,-4.219999999999999,-6.219999999999999,14.0,-125.0
win,3.11,1.4499999999999997,1.6899999999999977,0.4399999999999977,4.189999999999998,3.25,32.0,-185.0
lose,3.71,1.37,-1.9000000000000057,-4.200000000000003,-0.5999999999999943,0.09999999999999432,43.0,-559.0
draw,3.3,3.3899999999999997,-2.1200000000000045,-3.5,0.25,1.3799999999999955,-5.0,13.0
draw,3.4,-0.6799999999999997,0.8799999999999955,-0.12000000000000455,2.8799999999999955,0.8799999999999955,35.0,-414.0
lose,3.1,0.14000000000000012,0.21999999999999886,-2.8900000000000006,3.6099999999999994,3.6700000000000017,50.0,-611.0
draw,2.95,0.6200000000000001,-1.0,-4.0,1.0,-1.0,34.0,-277.0
draw,3.5,-6.6,4.939999999999998,4.280000000000001,5.170000000000002,3.0,-56.0,199.0
win,3.15,-1.5699999999999998,2.6299999999999955,2.719999999999999,3.3599999999999994,2.25,-29.0,276.0
lose,3.37,-1.2799999999999998,1.1799999999999926,-0.18999999999999773,1.4099999999999966,0.8199999999999932,-2.0,32.0
lose,1.91,0.020000000000000018,-1.4399999999999977,-3.4099999999999966,0.730000000000004,-2.0,-3.0,38.0
lose,2.99,-1.9800000000000004,2.0,-2.5,-0.5,6.5,8.0,-49.0
draw,3.22,0.43999999999999995,-1.5300000000000011,-3.269999999999996,-0.7599999999999909,-0.5900000000000034,6.0,-145.0
draw,3.0,1.4,-1.5300000000000011,-3.269999999999996,-0.7599999999999909,-0.5900000000000034,-1.0,18.0
win,3.27,2.09,-1.6700000000000017,-1.7000000000000028,-0.9299999999999926,-3.3400000000000034,1.0,-280.0
win,3.52,0.020000000000000018,4.400000000000006,4.269999999999996,3.2900000000000063,5.3799999999999955,-6.0,101.0
draw,4.16,-5.52,8.0,8.469999999999999,7.290000000000006,4.8799999999999955,-22.0,363.0
win,3.93,-5.49,4.219999999999999,6.359999999999999,3.230000000000004,3.3799999999999955,-25.0,461.0
win,3.1,-1.7000000000000002,5.0,3.8700000000000045,4.490000000000009,5.079999999999998,-39.0,164.0
win,4.1,-6.970000000000001,5.0,6.469999999999999,3.2900000000000063,2.8799999999999955,-40.0,559.0
win,3.35,-1.6100000000000003,4.060000000000002,4.189999999999998,4.1200000000000045,3.8799999999999955,-12.0,214.0
win,4.35,-7.750000000000001,8.0,13.469999999999999,5.290000000000006,0.8799999999999955,-30.0,536.0
lose,3.33,1.7599999999999998,-3.6099999999999994,-1.5900000000000034,-4.1499999999999915,-3.950000000000003,2.0,-339.0
draw,3.91,5.92,-7.799999999999997,-1.5300000000000011,-13.399999999999999,-14.329999999999998,49.0,-352.0
lose,5.08,4.36,-5.030000000000001,-6.239999999999995,-9.549999999999997,-4.469999999999999,47.0,-697.0
lose,4.09,7.56,-5.030000000000001,-6.239999999999995,-9.549999999999997,-4.469999999999999,34.0,-550.0
win,3.65,2.3600000000000003,3.5,1.5,-3.5,3.0,18.0,-198.0
win,3.07,0.31999999999999984,6.829999999999998,7.0,0.3299999999999983,5.670000000000002,29.0,-308.0
draw,3.28,0.4500000000000002,6.0,6.599999999999994,1.2999999999999972,6.200000000000003,-30.0,322.0
lose,4.88,7.460000000000001,-11.0,-11.599999999999994,-11.799999999999997,-8.799999999999997,70.0,-487.0
lose,3.73,2.5199999999999996,-3.0,-1.5,0.0,-3.0,28.0,-279.0
draw,3.13,-1.42,-2.0,0.0799999999999983,-4.150000000000006,-4.079999999999998,-14.0,77.0
draw,4.4,-7.46,8.799999999999997,8.61,11.249999999999993,8.25,-53.0,406.0
lose,4.2,7.01,-10.61,-7.980000000000004,-11.590000000000003,-10.909999999999997,28.0,-821.0
win,3.75,-1.4999999999999998,13.0,8.079999999999998,13.849999999999994,14.920000000000002,-20.0,64.0
lose,3.09,1.31,-5.180000000000007,-2.010000000000005,-6.359999999999999,-6.0,-1.0,29.0
lose,3.45,1.27,-2.1200000000000045,-1.3100000000000023,-4.209999999999994,-3.5700000000000074,-6.0,131.0
lose,3.25,-1.85,3.9000000000000057,6.329999999999998,2.450000000000003,3.3900000000000006,-15.0,48.0
lose,3.04,-0.8399999999999999,-1.2199999999999989,-1.1099999999999994,-2.6099999999999994,-4.670000000000002,-16.0,334.0
draw,2.93,1.1799999999999997,-0.730000000000004,-0.8400000000000034,0.21999999999999886,-1.7800000000000011,3.0,-392.0
lose,2.87,1.69,-1.3400000000000034,-0.9500000000000028,-1.1200000000000045,-1.2800000000000011,5.0,-15.0
win,4.68,-1.9600000000000002,5.939999999999998,2.8299999999999983,6.939999999999998,6.939999999999998,-19.0,321.0
win,4.0,-8.2,6.939999999999998,1.3299999999999983,8.439999999999998,8.439999999999998,-9.0,50.0
win,2.62,-1.2999999999999998,5.0,5.049999999999997,5.269999999999996,5.439999999999998,5.0,-14.0
win,3.72,-4.42,4.939999999999998,3.8299999999999983,8.939999999999998,1.9399999999999977,-37.0,610.0
win,3.03,0.75,0.9399999999999977,0.8599999999999994,1.1499999999999915,1.5600000000000023,7.0,-37.0
win,4.44,-8.48,16.939999999999998,16.33,17.439999999999998,15.439999999999998,-81.0,798.0
draw,3.23,2.3499999999999996,-2.6700000000000017,-0.730000000000004,-3.0,-2.3900000000000006,-3.0,127.0
draw,3.16,1.9900000000000002,-0.5900000000000034,-0.9699999999999989,-0.5499999999999972,0.7800000000000011,47.0,-514.0
win,3.54,-2.29,6.829999999999998,6.530000000000001,5.6000000000000085,7.0,33.0,-280.0
win,4.3,-7.53,6.030000000000001,5.530000000000001,4.200000000000003,3.4000000000000057,1.0,12.0
draw,3.6,-2.8299999999999996,6.030000000000001,5.6299999999999955,6.0,6.6000000000000085,-32.0,289.0
draw,4.07,4.8100000000000005,-7.079999999999998,-5.530000000000001,-8.239999999999995,-7.429999999999993,58.0,-697.0
lose,3.05,0.17000000000000037,-0.8499999999999943,-3.1599999999999966,0.7600000000000051,-1.5999999999999943,43.0,-390.0
win,3.59,3.4399999999999995,0.7999999999999972,1.0,1.4000000000000057,3.5999999999999943,32.0,-292.0
lose,6.71,14.89,-13.11,-11.060000000000002,-12.439999999999998,-10.829999999999998,28.0,-105.0
lose,3.75,5.6,-3.5,-2.6700000000000017,-1.8299999999999983,2.5,-7.0,34.0
lose,3.73,3.28,-0.9000000000000057,-0.20000000000000284,-1.5999999999999943,1.0999999999999943,10.0,-203.0
lose,4.58,5.96,-5.0,-4.5,-3.8900000000000006,-7.890000000000001,34.0,-727.0
lose,3.22,-1.8800000000000003,1.6700000000000017,-0.8299999999999983,2.8299999999999983,0.8299999999999983,-15.0,93.0
lose,3.06,2.2300000000000004,-3.3299999999999983,-2.799999999999997,-2.960000000000008,-4.549999999999997,44.0,-178.0
lose,3.02,-0.14000000000000012,0.730000000000004,3.7900000000000063,1.519999999999996,-2.1099999999999994,28.0,-434.0
win,3.82,5.24,-9.650000000000006,-14.239999999999995,-6.650000000000006,-3.6500000000000057,29.0,-457.0
lose,3.21,1.73,-1.0,-7.079999999999998,2.1500000000000057,6.079999999999998,4.0,-54.0
lose,4.17,6.34,-9.939999999999998,-12.0,-10.0,-11.5,22.0,-309.0
draw,3.18,1.5300000000000002,-1.8900000000000006,-2.5,-2.1099999999999994,-2.9399999999999977,17.0,-196.0
win,3.4,1.3399999999999999,-12.349999999999994,-13.489999999999995,-12.269999999999996,-13.079999999999998,78.0,-726.0
draw,3.14,0.3200000000000003,-6.009999999999991,-7.489999999999995,-5.8799999999999955,-6.359999999999999,68.0,-556.0
lose,3.04,0.8300000000000001,-7.449999999999989,-10.899999999999991,-5.1499999999999915,-8.36,65.0,-518.0
lose,3.29,-0.44999999999999973,-5.5,-5.099999999999994,-7.799999999999997,-7.200000000000003,28.0,-211.0
lose,3.55,2.8099999999999996,-8.61,-7.989999999999995,-8.909999999999997,-9.920000000000002,43.0,-517.0
win,8.18,17.880000000000003,-12.329999999999998,-10.539999999999992,-12.909999999999997,-12.420000000000002,59.0,-1033.0
win,3.0,-0.10999999999999988,-3.6200000000000045,-3.219999999999999,-3.9200000000000017,-6.320000000000007,39.0,-396.0
lose,3.81,3.9299999999999997,-5.439999999999998,-5.3799999999999955,-5.969999999999999,-6.200000000000003,44.0,-463.0
win,2.87,-1.46,9.5,4.900000000000006,5.200000000000003,14.799999999999997,-27.0,95.0
lose,4.45,-3.9499999999999993,8.010000000000005,5.859999999999999,7.439999999999998,9.329999999999998,-14.0,502.0
lose,2.99,-0.8400000000000003,1.3299999999999983,-0.21999999999999886,1.8799999999999955,1.1099999999999994,0.0,0.0
win,8.36,-21.46,16.11,15.060000000000002,14.439999999999998,15.329999999999998,-36.0,868.0
draw,5.08,-8.89,7.609999999999999,4.560000000000002,11.939999999999998,4.329999999999998,-34.0,483.0
lose,3.35,-3.2299999999999995,3.6099999999999994,1.5900000000000034,4.1499999999999915,3.950000000000003,-8.0,401.0
win,3.19,-2.18,2.6700000000000017,0.730000000000004,3.0,2.3900000000000006,-4.0,451.0
lose,5.16,-11.75,7.670000000000002,8.180000000000007,8.629999999999995,6.390000000000001,-17.0,703.0
win,4.0,-8.2,13.61,13.560000000000002,14.439999999999998,11.829999999999998,-23.0,83.0
win,3.0,-2.5300000000000002,9.61,8.39,10.61,13.329999999999998,-35.0,139.0
lose,3.36,3.3400000000000003,-6.679999999999993,-6.030000000000001,-6.799999999999997,-6.8799999999999955,3.0,-47.0
draw,2.62,0.73,-6.679999999999993,-6.030000000000001,-6.799999999999997,-6.8799999999999955,5.0,-26.0
win,3.1,-1.7000000000000002,1.7600000000000051,2.3900000000000006,1.9100000000000108,2.260000000000005,-16.0,59.0
win,3.05,-1.6600000000000001,4.260000000000005,5.569999999999993,4.560000000000002,5.38000000000001,-42.0,431.0
win,2.95,0.8300000000000001,-1.1799999999999926,2.5900000000000034,-1.0499999999999972,-2.259999999999991,10.0,-190.0
draw,3.68,-5.94,3.9399999999999977,1.8799999999999955,2.8100000000000023,2.4399999999999977,-18.0,359.0
win,3.19,-0.75,5.060000000000002,3.319999999999993,4.8700000000000045,7.5,-15.0,261.0
lose,3.51,2.59,-6.340000000000003,-8.400000000000006,-6.75,-5.280000000000001,-12.0,220.0
draw,4.0,-5.119999999999999,8.439999999999998,6.8799999999999955,5.810000000000002,8.939999999999998,-19.0,165.0
win,2.83,-2.42,5.439999999999998,2.9799999999999898,5.609999999999999,7.640000000000001,6.0,-25.0
draw,3.02,-0.6699999999999999,1.9399999999999977,0.20999999999999375,1.980000000000004,6.939999999999998,-5.0,26.0
lose,6.91,13.29,-21.28,-16.28,-17.560000000000002,-27.72,51.0,-183.0
lose,3.6,5.0600000000000005,-14.939999999999998,-7.8799999999999955,-10.810000000000002,-22.439999999999998,21.0,-70.0
lose,4.26,7.25,-11.439999999999998,-14.0,-11.560000000000002,-10.060000000000002,12.0,-132.0
win,3.58,-4.61,4.0,5.170000000000002,3.8299999999999983,-1.5,12.0,-56.0
win,3.55,-2.2299999999999995,-2.6099999999999994,-3.0,-4.329999999999998,-3.5,-12.0,179.0
lose,3.07,6.450000000000001,-9.439999999999998,-8.439999999999998,-9.439999999999998,-8.719999999999999,12.0,-299.0
lose,3.06,-0.71,-1.6099999999999994,-5.5,-0.8299999999999983,-1.0,-20.0,140.0
draw,4.09,2.67,-7.549999999999997,-8.329999999999998,-7.769999999999996,-7.939999999999998,9.0,-153.0
lose,4.31,-7.370000000000001,5.3799999999999955,7.689999999999998,2.4399999999999977,3.0,-25.0,389.0
win,3.76,1.8099999999999998,-4.060000000000002,-2.8100000000000023,-6.1200000000000045,-4.060000000000002,-7.0,91.0
lose,3.1,2.6700000000000004,-4.900000000000006,-2.5900000000000034,-7.1200000000000045,-4.719999999999999,12.0,-259.0
draw,3.13,1.3900000000000001,-4.900000000000006,-2.5900000000000034,-7.1200000000000045,-4.719999999999999,13.0,-208.0
lose,3.64,2.0300000000000002,-5.450000000000003,-1.75,-7.670000000000002,-4.219999999999999,14.0,-264.0
draw,3.27,-2.4699999999999998,2.3799999999999955,1.1899999999999977,0.9399999999999977,3.5,-14.0,86.0
lose,3.52,3.8499999999999996,-2.6200000000000045,-0.7800000000000011,-4.8500000000000085,-1.8799999999999955,17.0,-379.0
win,3.0,0.2799999999999998,-3.5600000000000023,-1.6400000000000006,-6.0,-3.4399999999999977,18.0,-434.0
win,6.75,-17.189999999999998,6.8799999999999955,8.689999999999998,3.4399999999999977,5.0,-42.0,402.0
win,3.27,-2.85,6.8799999999999955,8.789999999999992,5.239999999999995,8.200000000000003,-32.0,275.0
