date,home_team,away_team,result,home_team_odd,Draw_odd,away_team_odd,home_score,away_score,odd_dif,ovr_home,att_home,mid_home,defe_home,ovr_away,att_away,mid_away,defe_away,Previous_Rank_home,Total_Points_home,Previous_Rank_away,Total_Points_away,ovr_dif,att_dif,mid_dif,defe_dif,rank_dif,points_dif,goal_dif,Elo_ranking_home,Elo_rating_home,total_game_home,total_wins_home,goal_for_home,goal_against_home,Elo_ranking_away,Elo_rating_away,total_game_away,total_wins_away,goal_for_away,goal_against_away,win_rate_home,goal_balance_home,win_rate_away,goal_balance_away,Elo_ranking_dif,Elo_rating_dif,win_rate_dif,goal_balance_dif
2010,Slovakia,Paraguay,lose,3.78,3.21,2.05,0,2,1.73,73.0,68.0,75.0,78.0,74.0,75.08,72.85,71.92,33.0,752.0,29.0,806.0,-1.0,-7.079999999999998,2.1500000000000057,6.079999999999998,4.0,-54.0,-2,48,1657,213,312,81,299,19,1785,627,838,232,896,146.47887323943664,-1.0234741784037558,133.652312599681,-1.059011164274322,29,-128,12.826560639755627,0.03553698587056631
2010,Slovenia,England,lose,7.78,4.17,1.44,0,1,6.34,72.5,71.5,71.56,69.56,82.44,83.5,81.56,81.06,31.0,767.0,9.0,1076.0,-9.939999999999998,-12.0,-10.0,-11.5,22.0,-309.0,-1,39,1694,170,212,59,219,6,1924,967,2301,560,984,124.70588235294117,-0.9411764705882353,237.952430196484,-0.4384694932781799,33,-230,-113.24654784354281,-0.5027069773100554
2010,Slovenia,United States,draw,3.64,3.18,2.11,2,2,1.5300000000000002,72.5,71.5,71.56,69.56,74.39,74.0,73.67,72.5,31.0,767.0,14.0,963.0,-1.8900000000000006,-2.5,-2.1099999999999994,-2.9399999999999977,17.0,-196.0,0,39,1694,170,212,59,219,23,1768,571,791,230,820,124.70588235294117,-0.9411764705882353,138.52889667250437,-1.0332749562171628,16,-74,-13.8230143195632,0.09209848562892753
2010,South Africa,France,win,3.44,3.4,2.1,2,1,1.3399999999999999,70.93,69.79,70.29,68.64,83.28,83.28,82.56,81.72,85.0,391.0,7.0,1117.0,-12.349999999999994,-13.489999999999995,-12.269999999999996,-13.079999999999998,78.0,-726.0,1,58,1608,315,437,140,369,17,1802,737,1295,345,1115,138.73015873015873,-0.726984126984127,175.71234735413842,-1.044776119402985,41,-194,-36.98218862397968,0.317791992418858
2010,South Africa,Mexico,draw,2.87,3.14,2.55,1,1,0.3200000000000003,70.93,69.79,70.29,68.64,76.94,77.28,76.17,75.0,85.0,391.0,17.0,947.0,-6.009999999999991,-7.489999999999995,-5.8799999999999955,-6.359999999999999,68.0,-556.0,0,58,1608,315,437,140,369,11,1846,755,1383,381,803,138.73015873015873,-0.726984126984127,183.17880794701986,-0.5589403973509933,47,-238,-44.44864921686113,-0.16804372963313363
2010,South Africa,Uruguay,lose,3.22,3.04,2.39,0,3,0.8300000000000001,70.93,69.79,70.29,68.64,78.38,80.69,75.44,77.0,85.0,391.0,20.0,909.0,-7.449999999999989,-10.899999999999991,-5.1499999999999915,-8.36,65.0,-518.0,-3,58,1608,315,437,140,369,10,1892,827,1315,356,1055,138.73015873015873,-0.726984126984127,159.00846432889963,-0.845223700120919,48,-284,-20.2783055987409,0.11823957313679201
2014,South Korea,Algeria,lose,2.49,3.29,2.94,2,4,-0.44999999999999973,71.5,71.9,70.2,68.8,77.0,77.0,78.0,76.0,54.0,581.0,26.0,792.0,-5.5,-5.099999999999994,-7.799999999999997,-7.200000000000003,28.0,-211.0,-2,54,1633,896,1640,485,827,42,1674,539,745,225,566,183.03571428571428,-0.38169642857142855,138.21892393320965,-0.6326530612244898,12,-41,44.816790352504626,0.2509566326530613
2014,South Korea,Belgium,lose,4.64,3.55,1.83,0,1,2.8099999999999996,71.5,71.9,70.2,68.8,80.11,79.89,79.11,78.72,54.0,581.0,11.0,1098.0,-8.61,-7.989999999999995,-8.909999999999997,-9.920000000000002,43.0,-517.0,-1,54,1633,896,1640,485,827,12,1899,739,1266,301,1236,183.03571428571428,-0.38169642857142855,171.31258457374832,-1.2652232746955345,42,-266,11.723129711965953,0.8835268461241059
2018,South Korea,Germany,win,19.05,8.18,1.17,2,0,17.880000000000003,71.5,71.9,70.2,68.8,83.83,82.44,83.11,81.22,60.0,569.0,1.0,1602.0,-12.329999999999998,-10.539999999999992,-12.909999999999997,-12.420000000000002,59.0,-1033.0,2,23,1778,958,1739,519,879,9,1938,960,2147,557,1130,181.52400835073067,-0.3757828810020877,223.64583333333331,-0.596875,14,-160,-42.12182498260265,0.22109211899791237
2010,South Korea,Greece,win,2.71,3.0,2.82,2,0,-0.10999999999999988,71.5,71.9,70.2,68.8,75.12,75.12,74.12,75.12,52.0,634.0,13.0,1030.0,-3.6200000000000045,-3.219999999999999,-3.9200000000000017,-6.320000000000007,39.0,-396.0,2,30,1741,840,1557,460,755,26,1750,488,621,176,734,185.35714285714286,-0.35119047619047616,127.25409836065573,-1.1434426229508197,4,-9,58.10304449648713,0.7922521467603435
2018,South Korea,Mexico,lose,5.63,3.81,1.7,1,2,3.9299999999999997,71.5,71.9,70.2,68.8,76.94,77.28,76.17,75.0,60.0,569.0,16.0,1032.0,-5.439999999999998,-5.3799999999999955,-5.969999999999999,-6.200000000000003,44.0,-463.0,-1,23,1778,958,1739,519,879,22,1787,904,1620,462,946,181.52400835073067,-0.3757828810020877,179.20353982300884,-0.5353982300884956,1,-9,2.320468527721829,0.15961534908640795
2006,South Korea,Togo,win,2.04,2.87,3.5,2,1,-1.46,71.5,71.9,70.2,68.8,62.0,67.0,65.0,54.0,29.0,680.0,56.0,585.0,9.5,4.900000000000006,5.200000000000003,14.799999999999997,-27.0,95.0,1,46,1668,780,1477,432,708,97,1438,334,366,107,468,189.35897435897436,-0.35384615384615387,109.5808383233533,-1.0808383233532934,-51,230,79.77813603562106,0.7269921695071395
2014,Spain,Chile,lose,1.57,4.45,5.52,0,2,-3.9499999999999993,84.61,83.06,84.44,82.83,76.6,77.2,77.0,73.5,1.0,1507.0,15.0,1005.0,8.010000000000005,5.859999999999999,7.439999999999998,9.329999999999998,-14.0,502.0,-2,8,1954,644,1266,373,594,7,1963,714,1020,269,1046,196.58385093167703,-0.34316770186335405,142.85714285714286,-1.088235294117647,1,-9,53.72670807453417,0.7450675922542929
2006,Spain,France,lose,2.32,2.99,3.16,1,3,-0.8400000000000003,84.61,83.06,84.44,82.83,83.28,83.28,82.56,81.72,5.0,768.0,5.0,768.0,1.3299999999999983,-0.21999999999999886,1.8799999999999955,1.1099999999999994,0.0,0.0,-2,12,1884,526,1003,279,517,2,2062,686,1232,320,1073,190.68441064638785,-0.4524714828897338,179.59183673469389,-1.097667638483965,10,-178,11.092573911693961,0.6451961555942312
2010,Spain,Honduras,win,1.11,8.36,22.57,2,0,-21.46,84.61,83.06,84.44,82.83,68.5,68.0,70.0,67.5,1.0,1627.0,37.0,759.0,16.11,15.060000000000002,14.439999999999998,15.329999999999998,-36.0,868.0,2,1,2116,587,1136,332,555,42,1677,455,716,193,580,193.52640545144803,-0.3798977853492334,157.36263736263737,-0.8505494505494505,-41,439,36.163768088810656,0.4706516652002171
2018,Spain,Morocco,draw,1.35,5.08,10.24,2,2,-8.89,84.61,83.06,84.44,82.83,77.0,78.5,72.5,78.5,6.0,1231.0,40.0,748.0,7.609999999999999,4.560000000000002,11.939999999999998,4.329999999999998,-34.0,483.0,0,4,2011,692,1380,404,632,37,1730,624,909,292,559,199.42196531791907,-0.32947976878612717,145.6730769230769,-0.42788461538461536,-33,281,53.74888839484217,0.0984048465984882
2014,Spain,Netherlands,lose,1.83,3.35,5.06,1,5,-3.2299999999999995,84.61,83.06,84.44,82.83,81.0,81.47,80.29,78.88,1.0,1507.0,9.0,1106.0,3.6099999999999994,1.5900000000000034,4.1499999999999915,3.950000000000003,-8.0,401.0,-4,8,1954,644,1266,373,594,4,2030,770,1599,390,1004,196.58385093167703,-0.34316770186335405,207.66233766233765,-0.7974025974025974,4,-76,-11.078486730660615,0.4542348955392434
2010,Spain,Portugal,win,1.98,3.19,4.16,1,0,-2.18,84.61,83.06,84.44,82.83,81.94,82.33,81.44,80.44,1.0,1627.0,5.0,1176.0,2.6700000000000017,0.730000000000004,3.0,2.3900000000000006,-4.0,451.0,1,1,2116,587,1136,332,555,8,1897,503,817,230,620,193.52640545144803,-0.3798977853492334,162.42544731610337,-0.7753479125248509,-7,219,31.100958135344655,0.3954501271756175
2010,Spain,Switzerland,lose,1.27,5.16,13.02,0,1,-11.75,84.61,83.06,84.44,82.83,76.94,74.88,75.81,76.44,1.0,1627.0,18.0,924.0,7.670000000000002,8.180000000000007,8.629999999999995,6.390000000000001,-17.0,703.0,-1,1,2116,587,1136,332,555,25,1754,724,1037,235,1302,193.52640545144803,-0.3798977853492334,143.23204419889504,-1.473756906077348,-24,362,50.29436125255299,1.0938591207281148
2006,Spain,Tunisia,win,1.3,4.0,9.5,3,1,-8.2,84.61,83.06,84.44,82.83,71.0,69.5,70.0,71.0,5.0,768.0,28.0,685.0,13.61,13.560000000000002,14.439999999999998,11.829999999999998,-23.0,83.0,2,12,1884,526,1003,279,517,49,1644,520,725,209,607,190.68441064638785,-0.4524714828897338,139.4230769230769,-0.7653846153846153,-37,240,51.26133372331094,0.3129131324948815
2006,Spain,Ukraine,win,1.8,3.0,4.33,4,0,-2.5300000000000002,84.61,83.06,84.44,82.83,75.0,74.67,73.83,69.5,5.0,768.0,40.0,629.0,9.61,8.39,10.61,13.329999999999998,-35.0,139.0,4,12,1884,526,1003,279,517,20,1806,130,158,51,131,190.68441064638785,-0.4524714828897338,121.53846153846153,-0.6153846153846154,-8,78,69.14594910792631,0.1629131324948816
2018,Sweden,England,lose,5.19,3.36,1.85,0,2,3.3400000000000003,75.76,77.47,74.76,74.18,82.44,83.5,81.56,81.06,18.0,1000.0,15.0,1047.0,-6.679999999999993,-6.030000000000001,-6.799999999999997,-6.8799999999999955,3.0,-47.0,-2,17,1851,1037,2088,507,1374,7,1960,1065,2477,617,1061,201.35004821600774,-0.8360655737704918,232.58215962441312,-0.4169014084507042,10,-109,-31.232111408405387,-0.4191641653197876
2006,Sweden,England,draw,3.1,2.62,2.37,2,2,0.73,75.76,77.47,74.76,74.18,82.44,83.5,81.56,81.06,14.0,731.0,9.0,757.0,-6.679999999999993,-6.030000000000001,-6.799999999999997,-6.8799999999999955,5.0,-26.0,0,14,1870,881,1852,432,1218,7,1960,922,2206,532,946,210.21566401816116,-0.8921679909194098,239.26247288503254,-0.4490238611713666,7,-90,-29.046808866871373,-0.4431441297480432
2006,Sweden,Paraguay,win,1.9,3.1,3.6,1,0,-1.7000000000000002,75.76,77.47,74.76,74.18,74.0,75.08,72.85,71.92,14.0,731.0,30.0,672.0,1.7600000000000051,2.3900000000000006,1.9100000000000108,2.260000000000005,-16.0,59.0,1,14,1870,881,1852,432,1218,32,1760,569,774,211,841,210.21566401816116,-0.8921679909194098,136.0281195079086,-1.1072056239015817,-18,110,74.18754451025256,0.21503763298217193
2018,Sweden,South Korea,win,2.25,3.05,3.91,1,0,-1.6600000000000001,75.76,77.47,74.76,74.18,71.5,71.9,70.2,68.8,18.0,1000.0,60.0,569.0,4.260000000000005,5.569999999999993,4.560000000000002,5.38000000000001,-42.0,431.0,1,17,1851,1037,2088,507,1374,23,1778,958,1739,519,879,201.35004821600774,-0.8360655737704918,181.52400835073067,-0.3757828810020877,-6,73,19.826039865277068,-0.46028269276840417
2018,Sweden,Switzerland,win,3.37,2.95,2.54,1,0,0.8300000000000001,75.76,77.47,74.76,74.18,76.94,74.88,75.81,76.44,18.0,1000.0,8.0,1190.0,-1.1799999999999926,2.5900000000000034,-1.0499999999999972,-2.259999999999991,10.0,-190.0,1,17,1851,1037,2088,507,1374,12,1922,808,1184,283,1378,201.35004821600774,-0.8360655737704918,146.53465346534654,-1.3551980198019802,5,-71,54.8153947506612,0.5191324460314883
2018,Switzerland,Costa Rica,draw,1.59,3.68,7.53,2,2,-5.94,76.94,74.88,75.81,76.44,73.0,73.0,73.0,74.0,8.0,1190.0,26.0,831.0,3.9399999999999977,1.8799999999999955,2.8100000000000023,2.4399999999999977,-18.0,359.0,0,12,1922,808,1184,283,1378,40,1724,691,1234,319,797,146.53465346534654,-1.3551980198019802,178.58176555716355,-0.6917510853835022,-28,198,-32.04711209181701,-0.663446934418478
2014,Switzerland,Ecuador,win,2.41,3.19,3.16,2,1,-0.75,76.94,74.88,75.81,76.44,71.88,71.56,70.94,68.94,8.0,1113.0,23.0,852.0,5.060000000000002,3.319999999999993,4.8700000000000045,7.5,-15.0,261.0,1,21,1792,763,1100,256,1340,16,1847,473,557,135,774,144.16775884665793,-1.4207077326343382,117.75898520084567,-1.3509513742071881,5,-55,26.40877364581226,-0.06975635842715011
2014,Switzerland,France,lose,4.46,3.51,1.87,2,5,2.59,76.94,74.88,75.81,76.44,83.28,83.28,82.56,81.72,8.0,1113.0,20.0,893.0,-6.340000000000003,-8.400000000000006,-6.75,-5.280000000000001,-12.0,220.0,-3,21,1792,763,1100,256,1340,6,1966,791,1387,375,1151,144.16775884665793,-1.4207077326343382,175.34766118836916,-0.9810366624525917,15,-174,-31.179902341711227,-0.43967107018174656
2010,Switzerland,Honduras,draw,1.52,4.0,6.64,0,0,-5.119999999999999,76.94,74.88,75.81,76.44,68.5,68.0,70.0,67.5,18.0,924.0,37.0,759.0,8.439999999999998,6.8799999999999955,5.810000000000002,8.939999999999998,-19.0,165.0,0,25,1754,724,1037,235,1302,42,1677,455,716,193,580,143.23204419889504,-1.473756906077348,157.36263736263737,-0.8505494505494505,-17,77,-14.130593163742333,-0.6232074555278976
2006,Switzerland,South Korea,win,1.99,2.83,4.41,2,0,-2.42,76.94,74.88,75.81,76.44,71.5,71.9,70.2,68.8,35.0,655.0,29.0,680.0,5.439999999999998,2.9799999999999898,5.609999999999999,7.640000000000001,6.0,-25.0,2,15,1847,680,978,217,1253,46,1668,780,1477,432,708,143.8235294117647,-1.5235294117647058,189.35897435897436,-0.35384615384615387,-31,179,-45.53544494720967,-1.1696832579185519
2006,Switzerland,Ukraine,draw,2.41,3.02,3.08,0,0,-0.6699999999999999,76.94,74.88,75.81,76.44,75.0,74.67,73.83,69.5,35.0,655.0,40.0,629.0,1.9399999999999977,0.20999999999999375,1.980000000000004,6.939999999999998,-5.0,26.0,0,15,1847,680,978,217,1253,20,1806,130,158,51,131,143.8235294117647,-1.5235294117647058,121.53846153846153,-0.6153846153846154,-5,41,22.285067873303163,-0.9081447963800904
2006,Togo,France,lose,14.43,6.91,1.14,0,2,13.29,62.0,67.0,65.0,54.0,83.28,83.28,82.56,81.72,56.0,585.0,5.0,768.0,-21.28,-16.28,-17.560000000000002,-27.72,51.0,-183.0,-2,97,1438,334,366,107,468,2,2062,686,1232,320,1073,109.5808383233533,-1.0808383233532934,179.59183673469389,-1.097667638483965,95,-624,-70.01099841134058,0.01682931513067154
2006,Togo,Switzerland,lose,6.5,3.6,1.44,0,2,5.0600000000000005,62.0,67.0,65.0,54.0,76.94,74.88,75.81,76.44,56.0,585.0,35.0,655.0,-14.939999999999998,-7.8799999999999955,-10.810000000000002,-22.439999999999998,21.0,-70.0,-2,97,1438,334,366,107,468,15,1847,680,978,217,1253,109.5808383233533,-1.0808383233532934,143.8235294117647,-1.5235294117647058,82,-409,-34.24269108841139,0.44269108841141236
2018,Tunisia,England,lose,8.73,4.26,1.48,1,2,7.25,71.0,69.5,70.0,71.0,82.44,83.5,81.56,81.06,27.0,915.0,15.0,1047.0,-11.439999999999998,-14.0,-11.560000000000002,-10.060000000000002,12.0,-132.0,-1,48,1650,657,931,269,746,7,1960,1065,2477,617,1061,141.7047184170472,-0.726027397260274,232.58215962441312,-0.4169014084507042,41,-310,-90.87744120736593,-0.30912598880956976
2006,Ukraine,Tunisia,win,1.59,3.58,6.2,1,0,-4.61,75.0,74.67,73.83,69.5,71.0,69.5,70.0,71.0,40.0,629.0,28.0,685.0,4.0,5.170000000000002,3.8299999999999983,-1.5,12.0,-56.0,1,20,1806,130,158,51,131,49,1644,520,725,209,607,121.53846153846153,-0.6153846153846154,139.4230769230769,-0.7653846153846153,-29,162,-17.884615384615373,0.1499999999999999
2010,United States,Algeria,win,1.87,3.55,4.1,1,0,-2.2299999999999995,74.39,74.0,73.67,72.5,77.0,77.0,78.0,76.0,14.0,963.0,26.0,784.0,-2.6099999999999994,-3.0,-4.329999999999998,-3.5,-12.0,179.0,1,23,1768,571,791,230,820,98,1464,500,680,200,531,138.52889667250437,-1.0332749562171628,136.0,-0.662,-75,304,2.5288966725043736,-0.3712749562171628
2014,United States,Germany,lose,8.13,3.07,1.68,0,1,6.450000000000001,74.39,74.0,73.67,72.5,83.83,82.44,83.11,81.22,14.0,1019.0,2.0,1318.0,-9.439999999999998,-8.439999999999998,-9.439999999999998,-8.719999999999999,12.0,-299.0,-1,19,1813,640,901,267,896,1,2134,907,2036,527,1080,140.78125,-0.9828125,224.4762954796031,-0.6097023153252481,18,-321,-83.6950454796031,-0.3731101846747519
2010,United States,Ghana,lose,2.42,3.06,3.13,1,2,-0.71,74.39,74.0,73.67,72.5,76.0,79.5,74.5,73.5,14.0,963.0,34.0,823.0,-1.6099999999999994,-5.5,-0.8299999999999983,-1.0,-20.0,140.0,-1,23,1768,571,791,230,820,28,1742,583,954,287,616,138.52889667250437,-1.0332749562171628,163.63636363636365,-0.5643224699828473,-5,26,-25.10746696385928,-0.4689524862343155
2014,United States,Portugal,draw,4.42,4.09,1.75,2,2,2.67,74.39,74.0,73.67,72.5,81.94,82.33,81.44,80.44,14.0,1019.0,5.0,1172.0,-7.549999999999997,-8.329999999999998,-7.769999999999996,-7.939999999999998,9.0,-153.0,0,19,1813,640,901,267,896,10,1910,551,902,256,669,140.78125,-0.9828125,163.70235934664248,-0.7495462794918331,9,-97,-22.92110934664248,-0.23326622050816692
2014,Uruguay,Costa Rica,lose,1.43,4.31,8.8,1,3,-7.370000000000001,78.38,80.69,75.44,77.0,73.0,73.0,73.0,74.0,6.0,1132.0,31.0,743.0,5.3799999999999955,7.689999999999998,2.4399999999999977,3.0,-25.0,389.0,-2,11,1908,883,1411,384,1119,15,1866,629,1164,296,724,159.79614949037372,-0.8323895809739524,185.0556438791733,-0.6804451510333863,-4,42,-25.259494388799567,-0.15194442994056612
2014,Uruguay,England,win,3.76,3.76,1.95,2,1,1.8099999999999998,78.38,80.69,75.44,77.0,82.44,83.5,81.56,81.06,6.0,1132.0,13.0,1041.0,-4.060000000000002,-2.8100000000000023,-6.1200000000000045,-4.060000000000002,-7.0,91.0,1,11,1908,883,1411,384,1119,9,1924,1014,2391,587,1022,159.79614949037372,-0.8323895809739524,235.79881656804736,-0.4289940828402367,2,-16,-76.00266707767364,-0.4033954981337157
2018,Uruguay,France,lose,4.69,3.1,2.02,0,2,2.6700000000000004,78.38,80.69,75.44,77.0,83.28,83.28,82.56,81.72,21.0,924.0,9.0,1183.0,-4.900000000000006,-2.5900000000000034,-7.1200000000000045,-4.719999999999999,12.0,-259.0,-2,11,1923,930,1482,407,1169,2,2094,847,1495,413,1205,159.3548387096774,-0.8193548387096774,176.50531286894923,-0.935064935064935,9,-171,-17.150474159271823,0.11571009635525764
2010,Uruguay,France,draw,3.56,3.13,2.17,0,0,1.3900000000000001,78.38,80.69,75.44,77.0,83.28,83.28,82.56,81.72,20.0,909.0,7.0,1117.0,-4.900000000000006,-2.5900000000000034,-7.1200000000000045,-4.719999999999999,13.0,-208.0,0,10,1892,827,1315,356,1055,17,1802,737,1295,345,1115,159.00846432889963,-0.845223700120919,175.71234735413842,-1.044776119402985,-7,90,-16.70388302523878,0.19955241928206602
2010,Uruguay,Germany,lose,3.92,3.64,1.89,2,3,2.0300000000000002,78.38,80.69,75.44,77.0,83.83,82.44,83.11,81.22,20.0,909.0,6.0,1173.0,-5.450000000000003,-1.75,-7.670000000000002,-4.219999999999999,14.0,-264.0,-1,10,1892,827,1315,356,1055,4,2067,851,1896,490,1011,159.00846432889963,-0.845223700120919,222.7967097532315,-0.6122209165687427,6,-175,-63.788245424331876,-0.2330027835521763
2010,Uruguay,Ghana,draw,1.88,3.27,4.35,1,1,-2.4699999999999998,78.38,80.69,75.44,77.0,76.0,79.5,74.5,73.5,20.0,909.0,34.0,823.0,2.3799999999999955,1.1899999999999977,0.9399999999999977,3.5,-14.0,86.0,0,10,1892,827,1315,356,1055,28,1742,583,954,287,616,159.00846432889963,-0.845223700120919,163.63636363636365,-0.5643224699828473,-18,150,-4.62789930746402,-0.28090123013807167
2010,Uruguay,Netherlands,lose,5.52,3.52,1.67,2,3,3.8499999999999996,78.38,80.69,75.44,77.0,81.0,81.47,80.29,78.88,20.0,909.0,3.0,1288.0,-2.6200000000000045,-0.7800000000000011,-4.8500000000000085,-1.8799999999999955,17.0,-379.0,-1,10,1892,827,1315,356,1055,2,2105,717,1480,361,954,159.00846432889963,-0.845223700120919,206.41562064156207,-0.8270571827057183,8,-213,-47.40715631266244,-0.0181665174152007
2018,Uruguay,Portugal,win,3.03,3.0,2.75,2,1,0.2799999999999998,78.38,80.69,75.44,77.0,81.94,82.33,81.44,80.44,21.0,924.0,3.0,1358.0,-3.5600000000000023,-1.6400000000000006,-6.0,-3.4399999999999977,18.0,-434.0,1,11,1923,930,1482,407,1169,8,1959,608,1013,290,713,159.3548387096774,-0.8193548387096774,166.61184210526315,-0.6957236842105263,3,-36,-7.257003395585741,-0.12363115449915107
2018,Uruguay,Saudi Arabia,win,1.21,6.75,18.4,1,0,-17.189999999999998,78.38,80.69,75.44,77.0,71.5,72.0,72.0,72.0,21.0,924.0,63.0,522.0,6.8799999999999955,8.689999999999998,3.4399999999999977,5.0,-42.0,402.0,1,11,1923,930,1482,407,1169,62,1580,704,1124,341,766,159.3548387096774,-0.8193548387096774,159.6590909090909,-0.6036931818181818,-51,343,-0.30425219941349724,-0.21566165689149563
2010,Uruguay,South Korea,win,1.85,3.27,4.7,2,1,-2.85,78.38,80.69,75.44,77.0,71.5,71.9,70.2,68.8,20.0,909.0,52.0,634.0,6.8799999999999955,8.789999999999992,5.239999999999995,8.200000000000003,-32.0,275.0,1,10,1892,827,1315,356,1055,30,1741,840,1557,460,755,159.00846432889963,-0.845223700120919,185.35714285714286,-0.35119047619047616,-20,151,-26.348678528243227,-0.4940332239304428
